departamento,year,month,chirps_precip_mm,fecha,precip_1,spi_1,precip_3,spi_3,precip_6,spi_6,precip_9,spi_9,precip_12,spi_12,evento_sequia_conocido,cat_oficial_spi_1,cat_recurrencia_spi_1,cat_oficial_spi_3,cat_recurrencia_spi_3,cat_oficial_spi_6,cat_recurrencia_spi_6,cat_oficial_spi_9,cat_recurrencia_spi_9,cat_oficial_spi_12,cat_recurrencia_spi_12,evento_spi_1_oficial,evento_spi_1_recurrencia,evento_spi_3_oficial,evento_spi_3_recurrencia,evento_spi_6_oficial,evento_spi_6_recurrencia,evento_spi_9_oficial,evento_spi_9_recurrencia,evento_spi_12_oficial,evento_spi_12_recurrencia,pago_spi_1,pago_spi_3,pago_spi_6,pago_spi_9,pago_spi_12,pago_spi_mejor
Caldas,2015,6,91.344025,2015-06-01,91.344025,-1.933224764953409,561.5010049999999,-2.420737530565163,1087.432855,-1.4981475192352933,1866.6774449999998,-1.3594420662227666,2310.1110550000003,-1.536505618805399,1,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,1,1,1,1,1,1,1,1,1,1,0.9332247649534089,1.0,0.4981475192352933,0.35944206622276664,0.5365056188053989,0.35944206622276664
Caldas,2015,7,134.54955,2015-07-01,134.54955,-0.3670439811614454,427.302875,-2.437989051812033,1058.419265,-1.993583292596263,1657.096655,-1.5919879245558026,2391.820285,-1.4410172694007466,1,Normal,Sequía leve,Extremadamente seco,Sequía extrema,Severamente seco,Sequía severa,Severamente seco,Sequía severa,Moderadamente seco,Sequía moderada,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.9935832925962631,0.5919879245558026,0.4410172694007466,0.5919879245558026
Caldas,2015,8,110.50544,2015-08-01,110.50544,-1.1736846784940174,336.39901499999996,-1.7416932717134788,1016.832955,-2.1986795987857293,1517.819095,-1.7015444828730604,2359.470605,-1.6177840360200109,1,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Severamente seco,Sequía severa,Severamente seco,Sequía severa,1,1,1,1,1,1,1,1,1,1,0.17368467849401736,0.7416932717134788,1.0,0.7015444828730604,0.6177840360200109,0.7015444828730604
Caldas,2015,9,160.20634,2015-09-01,160.20634,-1.776054374163411,405.26133,-1.7278832598592764,966.762335,-2.6484640713008445,1492.6941849999998,-2.1988553520051575,2271.938775,-1.9570246439381158,1,Severamente seco,Sequía severa,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Severamente seco,Sequía severa,1,1,1,1,1,1,1,1,1,1,0.7760543741634109,0.7278832598592764,1.0,1.0,0.9570246439381158,1.0
Caldas,2015,10,249.21764,2015-10-01,249.21764,-1.65223881542578,519.9294199999999,-2.3876461025641427,947.232295,-2.7600630966215283,1578.348685,-2.4689782266066573,2177.0260749999998,-2.1571868641854843,1,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,1,1,1,1,1,1,1,1,1,1,0.6522388154257801,1.0,1.0,1.0,1.0,1.0
Caldas,2015,11,242.09456,2015-11-01,242.09456,-1.1215368544154427,651.5185399999999,-2.193677880625485,987.917555,-2.305789227090833,1668.3514949999999,-2.5529042873737806,2169.337635,-2.164969061561706,1,Moderadamente seco,Sequía moderada,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,1,1,1,1,1,1,1,1,1,1,0.12153685441544271,1.0,1.0,1.0,1.0,1.0
Caldas,2015,12,82.86896,2015-12-01,82.86896,-2.395013706806883,574.18116,-2.5672825610752583,979.44249,-2.43383207784846,1540.943495,-2.8800100602107546,2066.875345,-2.5721502150127913,1,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
Caldas,2016,1,67.32574,2016-01-01,67.32574,-1.574168671095259,392.28925999999996,-2.3699511231665458,912.21868,-2.711937270840884,1339.521555,-2.920178640095169,1970.637945,-2.7376117575996597,1,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,1,1,1,1,1,1,1,1,1,1,0.5741686710952589,1.0,1.0,1.0,1.0,1.0
Caldas,2016,2,123.44891,2016-02-01,123.44891,-0.7603467638012813,273.64360999999997,-2.3260327947961,925.16215,-2.7939724568065083,1261.561165,-2.6453008698593683,1941.995105,-2.8060605106052923,1,Normal,Sequía leve,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,0,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0
Caldas,2016,3,178.31668,2016-03-01,178.31668,-1.0719133787521542,369.09132999999997,-1.6085999580985981,943.27249,-2.44868084332185,1348.53382,-2.407176129586209,1910.034825,-2.7629093597674825,1,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,1,1,1,1,1,1,1,1,1,1,0.0719133787521542,0.6085999580985981,1.0,1.0,1.0,1.0
Caldas,2016,4,267.59714,2016-04-01,267.59714,-0.6312637042288335,569.3627299999999,-1.2957181568339187,961.6519900000001,-2.0678994510762116,1481.58141,-2.536145230650077,1908.884285,-2.7641678128934264,1,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,0,1,1,1,1,1,1,1,1,1,0.0,0.29571815683391867,1.0,1.0,1.0,1.0
Caldas,2016,5,245.64189,2016-05-01,245.64189,-1.0845610551408524,691.55571,-1.4407811673079316,965.19932,-2.155570343454684,1616.71786,-2.6641723790845337,1953.116875,-2.632476795638815,1,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,1,1,1,1,1,1,1,1,1,1,0.08456105514085244,0.4407811673079316,1.0,1.0,1.0,1.0
Caldas,2016,6,105.587234,2016-06-01,105.587234,-1.6032711058223046,618.8262639999999,-1.8170204661633027,987.917594,-2.0650406472516303,1562.098754,-2.621983143283642,1967.3600840000001,-2.626494996132826,1,Severamente seco,Sequía severa,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,1,1,1,1,1,1,1,1,1,1,0.6032711058223046,0.8170204661633027,1.0,1.0,1.0,1.0
Caldas,2016,7,174.41048,2016-07-01,174.41048,0.24861255722398912,525.639604,-1.3786112458686037,1095.002334,-1.7620115721180256,1487.291594,-2.341942781935732,2007.221014,-2.774337290053805,1,Normal,Sin sequía,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,0,0,1,1,1,1,1,1,1,1,0.0,0.37861124586860373,0.7620115721180256,1.0,1.0,1.0
Caldas,2016,8,158.39444,2016-08-01,158.39444,-0.37822204962147576,438.39215399999995,-0.8544851357922262,1129.947864,-1.5252552937038797,1403.591474,-2.207154191767258,2055.110014,-2.713766046741302,1,Normal,Sequía leve,Normal,Sequía leve,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,0,1,0,1,1,1,1,1,1,1,0.0,0.0,0.5252552937038797,1.0,1.0,1.0
Caldas,2016,9,277.77167,2016-09-01,277.77167,0.30082911530135537,610.5765899999999,-0.03300782576089561,1229.402854,-1.083197275965101,1598.494184,-1.7098357223527412,2172.675344,-2.318980779374522,1,Normal,Sin sequía,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.08319727596510096,0.7098357223527412,1.0,0.7098357223527412
Caldas,2016,10,335.6767,2016-10-01,335.6767,-0.07997956422857477,771.8428099999999,-0.1828766029330709,1297.4824139999998,-0.838059032317114,1866.845144,-1.2566771372762642,2259.134404,-1.8757326590402905,1,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,0,1,0,1,0,1,1,1,1,1,0.0,0.0,0.0,0.2566771372762642,0.8757326590402905,0.2566771372762642
Caldas,2016,11,322.75113,2016-11-01,322.75113,0.36592318670586105,936.1994999999998,0.227962398496733,1374.591654,-0.4024917515074155,2066.147364,-0.9449436114636763,2339.790974,-1.5911387265001462,1,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Severamente seco,Sequía severa,0,0,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.5911387265001462,0.0
Caldas,2016,12,279.08746,2016-12-01,279.08746,1.0571762923445873,937.5152899999998,0.6717981035862424,1548.09188,0.32579643761937893,2166.918144,-0.4293441236898836,2536.0094740000004,-0.9903537433677696,1,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,1,175.7029,2017-01-01,175.7029,0.4667123727803575,777.5414899999998,0.833607540218687,1549.3843,0.37497519760949255,2075.0239039999997,-0.20191293643383337,2644.386634,-0.6178694862594092,1,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,2,102.0928,2017-02-01,102.0928,-1.1577515594705616,556.88316,0.16142732870004972,1493.0826599999998,0.2066215565851093,1931.474814,-0.23872072165889344,2623.030524,-0.676522045581999,1,Moderadamente seco,Sequía moderada,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,1,1,0,0,0,0,0,1,0,1,0.15775155947056163,0.0,0.0,0.0,0.0,0.0
Caldas,2017,3,384.26236,2017-03-01,384.26236,2.010975562645618,662.05806,0.6927552351473915,1599.5733500000001,0.760595064980248,2210.14994,0.4928484500200551,2828.976204,-0.08162907242151422,1,Extremadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,4,258.67584,2017-04-01,258.67584,-0.8046281919998488,745.031,0.18993287315692248,1522.57249,0.5960992640434195,2294.4153,0.354253267457344,2820.054904,-0.10623669264402114,1,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,5,398.0128,2017-05-01,398.0128,1.4045559077256535,1040.951,1.459728907714371,1597.8341599999999,0.9264752489473622,2534.03366,0.7945919740947005,2972.4258139999997,0.28698547103815,0,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,6,260.63443,2017-06-01,260.63443,0.8251585280975331,917.32307,0.8310276970108816,1579.38113,0.882106790350712,2516.89642,0.930270430624238,3127.47301,0.6802890863436493,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,7,88.664734,2017-07-01,88.664734,-1.2560797267461394,747.311964,0.590981263996474,1492.342964,0.469652084120964,2269.884454,0.7467944195656948,3041.727264,0.5148981850050047,0,Moderadamente seco,Sequía moderada,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,1,1,0,0,0,0,0,0,0,0,0.25607972674613944,0.0,0.0,0.0,0.0,0.0
Caldas,2017,8,228.58954,2017-08-01,228.58954,0.5327302312296999,577.888704,0.15453374656738217,1618.8397040000002,0.9517134433219337,2175.722864,0.7981925206296033,3111.922364,0.7326045853371198,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,9,302.56946,2017-09-01,302.56946,0.658498198526995,619.823734,0.03353759561989165,1537.146804,0.4852433190470778,2199.2048640000003,0.7175250482662768,3136.720154,0.8184081348760164,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,10,330.58176,2017-10-01,330.58176,-0.1644952223171558,861.7407599999999,0.48426997131738647,1609.0527240000001,0.5941385859493451,2354.083724,0.5306520642178165,3131.625214,0.7594445241541056,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,11,343.1368,2017-11-01,343.1368,0.7015260413702942,976.28802,0.5271308101094878,1554.1767240000001,0.3588383237691863,2595.127724,0.8973598025110746,3152.010884,0.8122812490938159,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2017,12,208.46393,2017-12-01,208.46393,0.10073907212018085,882.1824899999999,0.2410216233188699,1502.006224,0.1306225702443327,2419.329294,0.42269910055097387,3081.387354,0.6172492170204027,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,1,229.16089,2018-01-01,229.16089,1.1550070440853408,780.76162,0.8552360538278615,1642.5023800000001,0.7489938754469369,2389.814344,0.7613569204073327,3134.845344,0.7046457215311378,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,2,138.18019,2018-02-01,138.18019,-0.5132109246340646,575.8050099999999,0.29299528155118026,1552.09303,0.4707734887926473,2129.981734,0.3626153546711723,3170.932734,0.7787245061754219,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,3,230.53708,2018-03-01,230.53708,-0.12747797613868944,597.87816,0.2586697428663119,1480.06065,0.2531396276356251,2099.884384,0.17021153868673505,3017.207454,0.39183132008485916,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,4,326.02145,2018-04-01,326.02145,0.41779415839136175,694.73872,-0.20889336167918185,1475.50034,0.40092678959359684,2337.2411,0.48584286041921093,3084.553064,0.5537353319438432,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,5,428.80377,2018-05-01,428.80377,1.8265626530324415,985.3622999999999,1.0469814210086459,1561.1673099999998,0.7729456364640317,2537.4553300000002,0.805769125946651,3115.344034,0.6391832386843768,0,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,6,152.92406,2018-06-01,152.92406,-0.6917647195468192,907.74928,0.7558675738754622,1505.62744,0.560351086769374,2387.80993,0.5101866066705815,3007.633664,0.3817030707247313,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,7,134.4202,2018-07-01,134.4202,-0.36923060182501105,716.1480299999998,0.34016335896227207,1410.88675,0.047964028977274024,2191.64837,0.47383350972655314,3053.38913,0.5473157114391435,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,8,154.68472,2018-08-01,154.68472,-0.4333932174340773,442.0289799999999,-0.8256029082169989,1427.3912799999998,0.050855162923210843,2003.1962899999999,0.19805448023894578,2979.4843100000003,0.34887665825696046,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,9,280.77444,2018-09-01,280.77444,0.3452361971572337,569.8793599999999,-0.3341756283785629,1477.6286400000001,0.19946939939133848,2075.5068,0.25781345742933337,2957.68929,0.2903763775807731,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,10,365.36606,2018-10-01,365.36606,0.3962330008494233,800.82522,0.03761120754007862,1516.97325,0.19174458298441144,2211.71197,0.03625615468737705,2992.47359,0.3753878964941761,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,11,342.95068,2018-11-01,342.95068,0.6985224810022529,989.0911799999999,0.6209562220367492,1431.1201600000002,-0.15603057482567279,2416.4824599999997,0.30579816756660383,2992.28747,0.3755345447957898,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2018,12,114.22836,2018-12-01,114.22836,-1.6050267466977586,822.5450999999998,-0.2438982284971583,1392.42446,-0.35006474060106846,2300.1737399999997,0.0282613618988207,2898.0519,0.09972358612890593,0,Severamente seco,Sequía severa,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,1,1,0,1,0,1,0,0,0,0,0.6050267466977586,0.0,0.0,0.0,0.0,0.0
Caldas,2019,1,122.464516,2019-01-01,122.464516,-0.3746386838843049,579.6435559999999,-0.6290337142859899,1380.468776,-0.3435845174866829,2096.616806,-0.13284368758740847,2791.3555260000003,-0.2055261294162155,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2019,2,216.5995,2019-02-01,216.5995,0.5669646069283852,453.2923759999999,-0.6176674440901297,1442.383556,-0.02593125751966325,1884.412536,-0.3872896654209567,2869.774836,0.0017104034174531093,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2019,3,266.0628,2019-03-01,266.0628,0.43514939733777575,605.1268159999998,0.30919728535625784,1427.6719159999998,0.022095497964254786,1997.5512760000001,-0.1394668498676646,2905.300556,0.11280663744696118,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2019,4,302.24994,2019-04-01,302.24994,0.0074660788274427325,784.9122399999999,0.4936319430787829,1364.555796,-0.07603877919843491,2165.381016,-0.05237878102889581,2881.5290459999997,0.050712996831570906,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2019,5,322.3614,2019-05-01,322.3614,0.26771899128564697,890.6741399999999,0.3070003424878822,1343.966516,-0.18940367787602358,2333.057696,0.11972290432174862,2775.086676,-0.2183502298379769,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2019,6,154.82262,2019-06-01,154.82262,-0.6595654890655092,779.4339599999998,-0.3065320727476115,1384.560776,0.008722991187974018,2207.105876,-0.10400217484810834,2776.985236,-0.2160271396496234,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2019,7,151.76431,2019-07-01,151.76431,-0.08789474891309758,628.9483299999999,-0.40268831254103904,1413.86057,0.0636402116838396,1993.504126,-0.24775504360284092,2794.329346,-0.19320403348298532,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2019,8,49.399075,2019-08-01,49.399075,-2.6766941429094504,355.98600499999986,-1.5581547323905183,1246.660145,-0.8768822964379747,1699.952521,-0.9464142662688854,2689.0437009999996,-0.5342949389841107,0,Extremadamente seco,Sequía extrema,Severamente seco,Sequía severa,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,1,1,1,1,0,1,0,1,0,1,1.0,0.5581547323905183,0.0,0.0,0.0,0.0
Caldas,2019,9,252.74345,2019-09-01,252.74345,-0.08236058501141102,453.9068349999999,-1.281052066692399,1233.340795,-1.0615470271285303,1838.467611,-0.6769105134375061,2661.0127110000003,-0.6336314052656261,0,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,0,1,1,1,1,1,0,1,0,1,0.0,0.281052066692399,0.06154702712853033,0.0,0.0,0.0
Caldas,2019,10,344.7,2019-10-01,344.7,0.06762187908656507,646.8425249999998,-1.2033862257908758,1275.7908550000002,-0.9460211905762014,2060.703095,-0.5119080565970343,2640.346651,-0.6527767649591257,0,Normal,Sin sequía,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,1,1,0,1,0,1,0,1,0.0,0.20338622579087584,0.0,0.0,0.0,0.0
Caldas,2019,11,276.105,2019-11-01,276.105,-0.4589469879481157,873.54845,-0.25715918835299056,1229.534455,-1.0677730960151035,2120.208595,-0.7431114558376276,2573.500971,-0.8487091264799628,0,Normal,Sequía leve,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,1,1,0,1,0,1,0.0,0.0,0.0677730960151035,0.0,0.0,0.0
Caldas,2019,12,201.27083,2019-12-01,201.27083,-0.008144553881951481,822.0758299999999,-0.24780560506407814,1275.982665,-0.8895080466715658,2055.416625,-0.826963107645221,2660.543441,-0.6042688860008478,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,2020,1,84.080025,2020-01-01,84.080025,-1.1536678873729234,561.4558549999999,-0.7794194189712247,1208.29838,-1.1395386292440048,1837.24671,-0.9965044884500803,2622.15895,-0.6815607591726479,0,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,1,1,0,1,1,1,0,1,0,1,0.15366788737292336,0.0,0.13953862924400484,0.0,0.0,0.0
Caldas,2020,2,117.53257,2020-02-01,117.53257,-0.8653245160792666,402.8834249999999,-1.0410412145916885,1276.4318750000002,-0.8277098950419554,1632.41788,-1.22850310919313,2523.09202,-0.963422489470169,1,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,0,1,1,1,0,1,1,1,0,1,0.0,0.041041214591688524,0.0,0.22850310919313,0.0,0.22850310919313
Caldas,2020,3,162.64682,2020-03-01,162.64682,-1.3917515148846316,364.2594149999999,-1.655710481755738,1186.335245,-1.122677232810557,1640.24208,-1.3126243165909237,2419.67604,-1.1892350405303183,1,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,1,1,1,1,1,1,1,1,1,1,0.39175151488463156,0.655710481755738,0.12267723281055698,0.3126243165909237,0.18923504053031825,0.3126243165909237
Caldas,2020,4,209.96977,2020-04-01,209.96977,-1.8307508705664637,490.14915999999994,-2.069282890591691,1051.605015,-1.5799713026075926,1698.4475400000001,-1.6766960051306146,2327.3958700000003,-1.4556536513068006,1,Severamente seco,Sequía severa,Extremadamente seco,Sequía extrema,Severamente seco,Sequía severa,Severamente seco,Sequía severa,Moderadamente seco,Sequía moderada,1,1,1,1,1,1,1,1,1,1,0.8307508705664637,1.0,0.5799713026075926,0.6766960051306146,0.4556536513068006,0.6766960051306146
Caldas,2020,5,176.46362,2020-05-01,176.46362,-2.579514642464389,549.0802099999999,-2.9149396521763746,951.963635,-2.2331594111982094,1825.512085,-1.7784796429489511,2181.49809,-1.9015225322083071,1,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Severamente seco,Sequía severa,Severamente seco,Sequía severa,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.7784796429489511,0.9015225322083071,0.7784796429489511
Caldas,2020,6,208.83556,2020-06-01,208.83556,0.16198060618714663,595.2689499999999,-2.060271489954407,959.5283649999999,-2.23389336455767,1781.6041950000001,-1.6970140272323146,2235.51103,-1.7638296041667068,1,Normal,Sin sequía,Extremadamente seco,Sequía extrema,Extremadamente seco,Sequía extrema,Severamente seco,Sequía severa,Severamente seco,Sequía severa,0,0,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.6970140272323146,0.7638296041667068,0.6970140272323146
Caldas,2020,7,285.49106,2020-07-01,285.49106,1.578581310698179,670.7902399999998,-0.03819574166628885,1160.9394,-1.3575862370006002,1722.395255,-1.3175352576002846,2369.23778,-1.5150964467465167,1,Muy húmedo,Sin sequía,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.3575862370006002,0.31753525760028456,0.5150964467465167,0.31753525760028456
